user_id,date,screen_time_mins,unlock_counts,sleep_hours,steps,dominant_emotion,emotion_score,dominant_entity,dominant_entity_score,wrote_journal_flag,weekend_flag,label_bad_day
user_5,2024-03-24,479,129,4.6146073921485256,627,Disappointment,0.8729624736736751,Organization,0.4664,1,1,1
user_5,2024-03-25,410,114,4.301547342474417,4680,Nervousness,0.7915723314664833,Organization,0.7919,1,0,1
user_5,2024-03-26,257,84,5.544732360626478,4617,Remorse,0.5498799058103433,Organization,0.8026,1,0,1
user_5,2024-03-27,291,58,7.7425949583394456,5578,Remorse,0.7597804761105119,Location,0.7644,1,0,1
user_5,2024-03-28,326,101,5.33238765548899,3049,Anger,0.8249107515470242,person,0.9064,0,0,1
user_5,2024-03-29,298,121,5.997695368999508,3141,Anger,0.9546575980922095,Organization,0.5937,1,0,1
user_5,2024-03-30,357,137,4.034142783211386,3166,Sadness,0.8860557986891624,Organization,0.4791,1,1,1
user_5,2024-03-31,568,157,4.266679622352725,3612,Remorse,0.6935420300508551,Organization,0.7063,1,1,1
user_5,2024-04-01,356,111,4.419734252259202,2777,Anger,0.7020597882018549,person,0.6106,0,0,0
user_5,2024-04-02,423,202,4.609097355877128,4427,Disgust,0.8876362003440061,Organization,0.8312,1,0,1
user_5,2024-04-03,484,131,4.558684152689112,1217,Nervousness,0.5798561364166559,Organization,0.5116,1,0,1
user_5,2024-04-04,308,68,4.436098500036489,2841,Nervousness,0.785886075478103,person,0.3791,1,0,0
user_5,2024-04-05,283,115,3.8424566344029456,7452,Fear,0.7987272136411606,Organization,0.567,0,0,1
user_5,2024-04-06,345,123,6.03412697902197,3826,Sadness,0.9394679813345271,person,0.8095,0,1,1
user_5,2024-04-07,195,66,7.256303755162099,12564,Nervousness,0.6870331854168819,Location,0.7789,0,1,1
user_5,2024-04-08,97,67,8.876564036170535,10965,Neutral,0.05544162115241406,Organization,0.6776,0,0,0
user_5,2024-04-09,127,35,8.678639649611696,5654,Caring,-0.01109412818657934,Location,0.7375,0,0,1
user_5,2024-04-10,360,106,7.772585982857193,4728,Sadness,0.8952366187688576,Organization,0.8678,1,0,0
user_5,2024-04-11,386,131,5.59630837274309,2433,Disappointment,0.6797405535502133,Organization,0.97,1,0,1
user_5,2024-04-12,455,209,3.54183954046329,1554,Sadness,0.5610393785674344,Organization,0.8696,1,0,1
user_5,2024-04-13,338,122,3.58153964810186,2034,Nervousness,0.6905923222181864,Organization,0.5505,1,1,1
user_5,2024-04-14,324,114,6.019812470547332,5034,Fear,0.8295022495885658,Location,0.8501,1,1,0
user_5,2024-04-15,416,146,4.1538063340945985,2571,Remorse,0.7502605970807383,person,0.4558,0,0,1
user_5,2024-04-16,360,155,3.7377164931164746,1708,Remorse,0.37937423885022303,Organization,0.4137,1,0,1
user_5,2024-04-17,466,140,4.676101339433572,1666,Nervousness,0.31328765091906186,Organization,0.7918,1,0,1
user_5,2024-04-18,411,108,4.2120334307592255,7281,Sadness,0.4512842355269767,person,0.8855,1,0,1
user_5,2024-04-19,552,169,4.26972352412037,1313,Remorse,0.5325873820974023,Location,0.5379,1,0,1
user_5,2024-04-20,546,141,3.282045238065736,1237,Grief,0.6675610480321571,Location,0.5793,1,1,1
user_5,2024-04-21,493,137,3.8720920917862465,2216,Nervousness,0.9012972132877765,Organization,0.8096,1,1,1
user_5,2024-04-22,563,129,4.1405046251409034,2257,Annoyance,0.700904854791463,Organization,0.8069,0,0,1
user_5,2024-04-23,385,102,4.323702186922581,9434,Annoyance,0.8856481668611242,Organization,0.6545,1,0,1
user_5,2024-04-24,197,116,8.386318704822036,2308,Optimism,-0.762258082145491,person,0.9638,1,0,0
user_5,2024-04-25,508,169,4.4409230778138395,3818,Remorse,0.49729811292099124,Organization,0.5101,1,0,1
user_5,2024-04-26,401,76,6.141546484797367,4149,Remorse,0.7776536589197224,Location,0.8871,1,0,1
user_5,2024-04-27,390,78,5.433958125308056,1789,Anger,0.6103181056877126,Organization,0.9322,1,1,1
user_5,2024-04-28,442,120,3.9092754653762416,2881,Sadness,0.7003832672671686,Location,0.6414,1,1,1
user_5,2024-04-29,552,146,4.166831498734342,2389,Sadness,0.33728326257673596,Organization,0.5199,1,0,1
user_5,2024-04-30,475,120,4.497790757001015,2530,Disappointment,0.32256810613352355,Organization,0.7255,1,0,1
user_5,2024-05-01,399,151,5.181586304959019,1715,Nervousness,0.6270898964406024,Organization,0.483,1,0,1
user_5,2024-05-02,408,128,3.180985471281992,1431,Nervousness,0.6905088746736572,Organization,0.4974,1,0,1
user_5,2024-05-03,373,137,3.1068122673226566,2524,Remorse,1.0,person,0.8886,1,0,1
user_5,2024-05-04,370,113,3.8389825972228095,3254,Grief,0.7611519262876765,person,0.4685,1,1,1
user_5,2024-05-05,621,124,4.291368791586932,6472,Disgust,0.6087609998188392,Location,0.6421,1,1,1
user_5,2024-05-06,343,108,4.248436795253799,3915,Remorse,0.6575060359839235,person,0.5712,1,0,1
user_5,2024-05-07,364,117,4.534885727491925,4501,Grief,0.6068549023217003,Location,0.6868,0,0,1
user_5,2024-05-08,301,126,5.260151235817347,3809,Nervousness,0.7214144191814383,Organization,0.5433,0,0,1
user_5,2024-05-09,294,73,4.181928068515561,7345,Anger,0.9427017164758612,person,0.7931,1,0,1
user_5,2024-05-10,383,91,6.019007097651072,3244,Nervousness,0.8045507153058609,person,0.8476,1,0,1
user_5,2024-05-11,505,225,3.5859018635173827,1368,Disgust,0.44359763334309804,person,0.8265,1,1,1
user_5,2024-05-12,503,176,3.0,2475,Anger,0.6706951653428683,person,0.6775,1,1,1
user_5,2024-05-13,367,116,4.072531872979691,2180,Sadness,0.7737449837457295,Organization,0.6865,1,0,1
user_5,2024-05-14,442,164,4.396587844109339,3641,Sadness,0.6581493382395387,Location,0.3817,1,0,1
user_5,2024-05-15,424,103,3.9389714339393613,3566,Remorse,0.7188558489447826,Organization,0.8886,1,0,1
user_5,2024-05-16,538,205,3.7710758069087555,2814,Grief,0.41706178405883254,Organization,0.5447,0,0,0
user_5,2024-05-17,220,50,4.190318883927047,6655,Neutral,0.058961459036730834,Location,0.8846,1,0,0
user_5,2024-05-18,204,58,7.6047086187996085,8112,Curiosity,0.0999284666677546,person,0.5525,0,1,0
user_5,2024-05-19,442,156,4.585976444029916,3791,Anger,0.8277622039010879,Organization,0.7214,0,1,1
user_5,2024-05-20,272,115,3.642659661504784,2481,Nervousness,0.7690475461201012,Organization,0.7992,1,0,1
user_5,2024-05-21,327,51,5.230639952506907,5216,Sadness,0.772625381995858,Location,0.8635,1,0,1
user_5,2024-05-22,214,82,5.03083927068825,5467,Anger,0.7338108853382592,Location,0.8014,1,0,1
user_5,2024-05-23,233,84,5.83402990298341,2930,Annoyance,0.75596546301265,Organization,0.5228,1,0,0
user_5,2024-05-24,348,150,3.88242575907331,7982,Remorse,0.7630595412281473,Location,0.4635,1,0,1
user_5,2024-05-25,314,161,6.499248418932166,4883,Anger,0.7154553712107921,Organization,0.7505,1,1,1
user_5,2024-05-26,400,120,4.161467476778572,3473,Fear,0.9196060058686247,Organization,0.7524,1,1,1
user_5,2024-05-27,455,112,4.989238331942695,2338,Remorse,0.7200770240588006,Organization,0.5912,1,0,1
user_5,2024-05-28,374,136,4.714428853906783,1812,Disgust,0.7910089318204832,Organization,0.6289,1,0,1
user_5,2024-05-29,413,135,3.262933933978947,9167,Anger,0.8943003341891067,Organization,0.8243,1,0,1
user_6,2024-01-01,355,101,5.0370361633411225,1984,Annoyance,0.7773060052333457,Organization,0.724,1,0,1
user_6,2024-01-02,289,105,5.134553389355064,4274,Disgust,0.5110989236630199,Organization,0.6677,1,0,0
user_6,2024-01-03,291,92,5.666421317213742,2527,Sadness,0.74064760482136,Organization,0.7531,0,0,1
user_6,2024-01-04,406,151,5.015887691849925,5713,Sadness,0.7245185077964704,Location,0.8442,1,0,1
user_6,2024-01-05,278,93,6.533874835367052,3477,Nervousness,0.7711360666700834,Location,0.6538,1,0,1
user_6,2024-01-06,350,147,4.455538428791959,3821,Nervousness,0.6957429238902434,Location,0.858,0,1,1
user_6,2024-01-07,494,161,4.901719064654053,1947,Disgust,0.6972990740528533,person,0.6193,1,1,1
user_6,2024-01-08,490,167,5.021038020071872,6495,Grief,0.5430901674216925,Organization,0.6636,1,0,1
user_6,2024-01-09,485,177,5.258679230982338,3860,Annoyance,0.5311985331891271,Location,0.629,1,0,0
user_6,2024-01-10,432,137,3.988860510408143,4848,Anger,0.7280185927645395,Organization,0.8185,0,0,1
user_6,2024-01-11,273,72,6.4610411553834926,8085,Grief,0.5226617304257336,Organization,0.7336,1,0,0
user_6,2024-01-12,330,104,6.084453998025698,6146,Anger,0.8005205888787217,Location,0.8104,1,0,1
user_6,2024-01-13,282,123,6.063492813869935,4207,Nervousness,0.7236050722961276,person,0.7,0,1,1
user_6,2024-01-14,371,144,6.361639957838853,3762,Disgust,0.7485364060165209,Organization,0.8661,0,1,1
user_6,2024-01-15,238,104,7.372880761555877,8893,Sadness,0.5881563995771405,Organization,0.6373,1,0,0
user_6,2024-01-16,314,101,6.808806625966828,3582,Disappointment,0.8983094144924467,Organization,0.5146,1,0,0
user_6,2024-01-17,546,131,5.332316986360875,1107,Annoyance,0.6960006905701823,Organization,0.5115,1,0,1
user_6,2024-01-18,471,146,4.651753965967379,1290,Fear,0.7677480381381305,Location,0.6394,1,0,1
user_6,2024-01-19,473,159,4.332351372666555,1886,Nervousness,0.797681976532734,person,0.6855,1,0,1
user_6,2024-01-20,466,123,3.723539581316349,2313,Annoyance,0.9157469134798157,Organization,0.3256,1,1,1
user_6,2024-01-21,407,116,4.500912426840968,2193,Disgust,0.7918651161273285,Location,0.8493,1,1,1
user_6,2024-01-22,394,144,3.7512145808073964,5312,Disappointment,0.5423519934463439,Organization,0.9947,0,0,0
user_6,2024-01-23,246,87,4.228998253744481,3740,Nervousness,0.7737444643433312,Organization,0.4637,0,0,1
user_6,2024-01-24,359,113,4.0801484412598565,7726,Grief,0.5026532669776038,Location,0.8066,1,0,1
user_6,2024-01-25,353,153,3.1144657234559543,3357,Sadness,0.4066085977330318,Organization,0.6298,0,0,1
user_6,2024-01-26,400,166,4.8957711902091035,2917,Disappointment,0.6630865168065726,Organization,0.9043,0,0,1
user_6,2024-01-27,329,87,4.674427560830825,3539,Nervousness,0.7625717694505079,Location,0.5964,1,1,1
user_6,2024-01-28,407,133,5.625778084367119,3209,Nervousness,0.8049488818669097,Organization,0.8191,0,1,0
user_6,2024-01-29,473,197,3.0,640,Fear,0.9461339942539972,Organization,0.5768,1,0,1
user_6,2024-01-30,556,212,3.9569651536045534,996,Nervousness,0.5294403258530407,Organization,0.7883,1,0,1
user_6,2024-01-31,458,126,3.924839769864064,1671,Disappointment,0.7899620600559952,Organization,0.628,0,0,1
user_6,2024-02-01,445,223,3.836651893406818,1994,Fear,0.4653793384773939,person,0.4549,1,0,1
user_6,2024-02-02,365,90,3.4787111526647116,1280,Excitement,-0.7017881289396423,Organization,0.8189,1,0,0
user_6,2024-02-03,566,178,3.41388312328168,1822,Disappointment,0.7053351447170293,Organization,0.7772,1,1,1
user_6,2024-02-04,559,130,4.232184931773287,2410,Grief,0.5640874268758623,Location,0.7383,1,1,0
user_6,2024-02-05,423,138,3.724724034145756,2866,Anger,0.9617468435332773,person,0.6282,1,0,0
user_6,2024-02-06,478,154,4.158179160768072,2624,Disgust,0.7847353292729342,Organization,0.7022,1,0,1
user_6,2024-02-07,323,128,3.557375656937889,2248,Anger,0.8898508047537061,person,0.845,1,0,1
user_6,2024-02-08,327,92,4.090531371385541,2201,Anger,0.7976900573124811,Organization,0.7352,0,0,1
user_6,2024-02-09,460,141,4.651639018658032,3442,Disappointment,0.3739423439890405,Organization,0.6152,1,0,1
user_6,2024-02-10,400,167,4.843082900196391,2672,Remorse,0.21987709314795514,Organization,0.6813,1,1,0
user_6,2024-02-11,494,200,4.07379309089176,2147,Sadness,0.7423612612297866,Location,0.5273,0,1,1
user_6,2024-02-12,397,119,4.128599485177964,3025,Disappointment,0.7117947302317225,person,0.4257,1,0,1
user_6,2024-02-13,355,117,4.989667412734894,1763,Anger,0.5936950854507814,Organization,0.9608,1,0,1
user_6,2024-02-14,427,136,4.0039400923473645,4574,Disappointment,0.5187366075755042,Organization,0.8171,1,0,1
user_6,2024-02-15,550,185,3.837194473925748,2371,Disgust,0.8552891711999743,Organization,0.8246,1,0,1
user_6,2024-02-16,494,123,4.257832397057304,2717,Nervousness,0.5604266907686006,Location,0.6076,1,0,1
user_6,2024-02-17,595,166,4.106046676537088,1029,Sadness,0.9362900418423574,person,0.9173,0,1,1
user_6,2024-02-18,319,97,3.503320650209025,1708,Remorse,0.6539991025678277,Location,0.4866,1,1,1
user_6,2024-02-19,549,138,3.4920605865050107,2572,Disgust,0.4889853683697447,Location,0.4699,1,0,1
user_6,2024-02-20,467,190,3.3057287230843944,1846,Nervousness,0.6140970283585598,person,0.6311,1,0,1
user_6,2024-02-21,279,86,3.199864447748145,3892,Nervousness,0.9433373163069576,person,0.3113,1,0,1
user_6,2024-02-22,215,72,5.15135865388976,3670,Annoyance,0.435167246616459,Organization,0.9283,1,0,1
user_6,2024-02-23,389,114,6.259731253402064,7540,Remorse,0.45916348267769747,person,0.8016,0,0,1
user_6,2024-02-24,405,124,4.203606242254058,2332,Grief,0.804230226354061,Organization,0.8565,1,1,1
user_6,2024-02-25,518,149,5.066807232115548,865,Grief,0.31654967259188166,Organization,0.7163,0,1,1
user_6,2024-02-26,422,177,4.017356874376281,3869,Nervousness,0.8447280262980228,Location,0.6881,0,0,1
user_6,2024-02-27,431,156,3.015747893280973,2320,Annoyance,0.8832750827001914,Organization,0.8338,1,0,1
user_6,2024-02-28,334,77,4.877487792110845,3466,Disappointment,0.8735453675344113,Organization,0.6654,1,0,1
user_6,2024-02-29,288,108,5.105399322795855,2920,Disappointment,0.8855235618668298,Organization,0.8341,1,0,1
user_6,2024-03-01,241,79,5.4230686625825735,6233,Sadness,0.6158877013503185,Organization,0.8756,1,0,0
user_6,2024-03-02,228,103,7.410095771447496,5408,Fear,0.6077161365035495,person,0.8021,1,1,1
user_6,2024-03-03,314,141,5.3817508812954005,2441,Annoyance,0.8260186730612239,Organization,0.8816,1,1,1
user_6,2024-03-04,171,111,5.2888351883741676,8675,Fear,0.7242932865906945,person,0.9217,0,0,1
user_6,2024-03-05,192,83,6.667750796522517,6384,Sadness,0.738710672368118,Organization,0.7557,0,0,1
user_6,2024-03-06,273,102,6.043446773732712,5778,Surprise,-0.08913362238221831,Organization,0.6882,0,0,1
user_6,2024-03-07,355,165,5.878591405193516,4593,Fear,0.8958230159521555,person,0.8025,0,0,1
user_6,2024-03-08,226,100,3.938135526862582,3384,Remorse,0.7524778477374062,Organization,0.6301,1,0,1
user_6,2024-03-09,419,148,4.991160153192698,1555,Sadness,0.8130370393565255,Organization,0.9311,1,1,1
user_6,2024-03-10,418,181,3.45798472088872,4853,Grief,0.953328822503921,person,0.6915,1,1,1
user_6,2024-03-11,418,119,4.260050468934431,10870,Disappointment,0.5343626929939777,Location,0.897,0,0,1
user_6,2024-03-12,348,93,4.754647376290367,6900,Grief,0.3537608464111348,Organization,0.5465,0,0,0
user_6,2024-03-13,168,47,6.737553484938731,4951,Nervousness,0.912033887417155,Organization,0.8667,0,0,0
user_6,2024-03-14,78,34,7.3212505152996075,16417,Approval,-0.02177031362637954,Location,0.627,0,0,0
user_6,2024-03-15,204,65,8.304942399772884,6606,Desire,-0.026730151284046308,Organization,0.6527,1,0,0
user_6,2024-03-16,275,101,5.63585895735808,2756,Disappointment,0.6603030686270621,Organization,0.688,1,1,1
user_6,2024-03-17,387,102,3.4119133317226096,1935,Remorse,0.9469743287438427,Organization,0.7229,1,1,1
user_6,2024-03-18,466,113,4.243780148543359,1811,Nervousness,0.844528398370804,Location,0.5922,1,0,1
user_6,2024-03-19,453,128,4.590945546479981,8828,Nervousness,0.4612887909742486,person,0.6077,1,0,1
user_6,2024-03-20,271,85,5.530454046374448,2480,Sadness,0.9624929234683696,Organization,0.9135,0,0,1
user_6,2024-03-21,373,103,4.608737886467585,3757,Sadness,0.5894329693379434,Organization,0.7117,1,0,0
user_6,2024-03-22,441,133,3.7358514766685103,1621,Grief,0.7741808832109481,person,0.95,1,0,1
user_6,2024-03-23,413,156,4.518043825523128,1196,Annoyance,0.672551553994876,Organization,0.794,1,1,1
user_6,2024-03-24,502,177,3.2885125373691633,1630,Disappointment,0.4249321460937523,Organization,0.8163,1,1,1
user_6,2024-03-25,376,196,3.5149378698101783,6981,Disappointment,0.40341890675679315,Location,0.5323,1,0,1
user_6,2024-03-26,283,107,5.8112211172541395,3721,Remorse,0.8548528839521913,Organization,0.8708,1,0,1
user_6,2024-03-27,204,81,7.278826878755999,3273,Gratitude,-0.4350699704311554,Organization,0.7417,1,0,0
user_6,2024-03-28,116,42,7.969883818020448,9594,Disapproval,-0.05990124244432746,person,0.9201,1,0,0
user_6,2024-03-29,118,54,6.695977120744877,8655,Disgust,0.409859343908595,person,0.8184,0,0,0
user_6,2024-03-30,160,41,8.344846147307548,8918,Admiration,-0.8240393306535305,Organization,0.8235,0,1,0
user_6,2024-03-31,130,31,9.312838427951853,7487,Gratitude,-0.8360678225791459,person,0.7152,0,1,0
user_6,2024-04-01,168,85,8.045105503883233,9672,Curiosity,0.040489169529996226,Organization,0.8558,0,0,1
user_6,2024-04-02,185,38,8.65944477927839,15564,Realization,-0.06736332129373791,person,0.5883,0,0,0
user_6,2024-04-03,178,63,9.184128435368246,5797,Surprise,0.022944584771043035,Organization,0.6766,0,0,0
user_6,2024-04-04,75,28,9.554390427867187,24313,Surprise,0.009987132492783365,Location,0.3745,0,0,0
user_6,2024-04-05,63,29,10.414114845092312,9563,Optimism,-0.36425292415951105,Location,0.8933,0,0,1
user_6,2024-04-06,220,64,9.025430835301849,6492,Approval,0.017350118634469086,Organization,0.7951,0,1,1
user_6,2024-04-07,341,102,5.188530243987371,2025,Sadness,0.7764180083946537,Organization,0.8967,1,1,1
user_6,2024-04-08,224,60,5.665029640460445,4043,Disgust,0.48183560094492106,Organization,0.8032,0,0,1
user_6,2024-04-09,114,51,5.453424092737644,11697,Gratitude,-0.7062598173001091,Organization,0.709,0,0,0
user_6,2024-04-10,166,70,8.507668796466598,5456,Neutral,-0.03738843158548586,Location,0.619,0,0,0
user_6,2024-04-11,169,84,6.666827423821576,21442,Curiosity,-0.03332862714961528,Location,0.8548,0,0,0
user_6,2024-04-12,60,41,10.288031530890699,15862,Relief,-0.740943227638391,person,0.5228,0,0,0
user_6,2024-04-13,127,34,9.446421591598774,1800,Optimism,-0.6258590081335469,Organization,0.5687,0,1,0
user_6,2024-04-14,265,119,7.337247031507367,3174,Pride,-0.7633697451206087,Organization,0.9078,1,1,0
user_6,2024-04-15,298,102,4.9043503898837395,3138,Annoyance,0.5117552223750315,Organization,0.8278,0,0,0
user_6,2024-04-16,471,163,3.432105398903757,6686,Remorse,0.6463586656137463,Location,0.8962,0,0,1
user_6,2024-04-17,475,147,4.4756746208792,6497,Nervousness,0.7069849333831842,person,0.3431,1,0,1
user_6,2024-04-18,447,172,3.6380048341286955,6123,Sadness,0.28226661734314173,Organization,0.515,0,0,1
user_6,2024-04-19,466,170,3.902304824411488,2041,Disappointment,0.7621759090653306,person,0.7631,1,0,1
user_6,2024-04-20,405,131,3.774025314044061,4192,Grief,0.758675381251078,Organization,0.7976,1,1,1
user_6,2024-04-21,412,119,3.605330747140163,1489,Annoyance,0.793455353100166,Organization,0.7052,1,1,1
user_6,2024-04-22,503,147,5.196477507259723,4104,Nervousness,1.0,Location,0.5364,0,0,1
user_6,2024-04-23,347,112,5.452195210715988,1825,Disappointment,0.6015526603857313,Organization,0.6998,0,0,1
user_6,2024-04-24,281,84,4.604071058860667,3570,Annoyance,0.8450326785709369,Organization,0.6519,1,0,1
user_6,2024-04-25,361,103,4.215769189159829,4978,Sadness,0.5768379064038409,person,0.7389,1,0,0
user_6,2024-04-26,500,95,4.859762335391478,11065,Fear,0.6761519234434943,Organization,0.6493,1,0,1
user_6,2024-04-27,264,84,5.526808634246143,11372,Disgust,0.6461674073992215,Organization,0.6826,0,1,1
user_6,2024-04-28,205,87,6.709943616419563,10149,Desire,0.039512656360369824,person,0.8272,1,1,0
user_6,2024-04-29,216,62,8.368059107455565,5022,Caring,0.12061227232598097,Location,0.6747,0,0,1
user_6,2024-04-30,280,109,4.714889037423269,6097,Approval,-0.010616833649642964,person,0.6741,1,0,0
user_6,2024-05-01,132,39,7.398880719646885,12440,Caring,-0.047897834672307224,Organization,0.4563,0,0,0
user_6,2024-05-02,58,43,8.651315840514465,11283,Caring,-0.08275915368087162,Location,0.7437,0,0,0
user_6,2024-05-03,57,36,9.25153753623405,11307,Desire,-0.04385580239651514,Organization,0.9289,0,0,0
user_6,2024-05-04,87,31,9.490314296270482,2939,Surprise,-0.0019876183724278256,Location,0.7994,1,1,0
user_6,2024-05-05,208,47,7.935949667206787,4730,Relief,-0.7015265281889328,Location,0.5711,1,1,0
user_6,2024-05-06,133,55,8.275007914334823,7806,Realization,-0.031056677942170284,person,0.772,0,0,0
user_6,2024-05-07,55,24,9.2115023610272,18726,Curiosity,0.01342727709833391,Organization,0.852,0,0,0
user_6,2024-05-08,147,35,8.883649720055034,5505,Caring,-0.0009853737643651245,Organization,0.6401,0,0,0
user_6,2024-05-09,163,108,6.891859674306032,5925,Fear,0.49860359640688506,Organization,0.7094,1,0,0
user_6,2024-05-10,290,119,6.630850004450868,8974,Curiosity,0.15161594555241728,Organization,0.871,0,0,1
user_6,2024-05-11,181,61,7.417768114789299,1729,Admiration,-0.5355521263752193,Location,0.8582,1,1,0
user_6,2024-05-12,244,53,6.168103208259627,2576,Relief,-0.7637663665510934,Organization,0.4558,1,1,0
user_6,2024-05-13,327,113,5.734841075990063,10964,Annoyance,0.8511496526241443,Organization,0.6726,1,0,1
user_6,2024-05-14,336,106,6.947961117925642,2641,Anger,0.9388134893775787,Organization,0.7986,1,0,1
user_6,2024-05-15,391,100,4.268145454758595,1704,Disgust,0.834502439544162,Organization,0.4736,0,0,1
user_6,2024-05-16,271,103,3.201936089450027,3929,Fear,0.7115356911195578,person,0.8581,1,0,1
user_6,2024-05-17,478,118,4.838938012260071,3969,Disgust,0.8411424745527765,person,0.6822,1,0,1
user_6,2024-05-18,364,167,4.461524384939476,1953,Nervousness,0.5277392898415386,Organization,0.5309,1,1,1
user_6,2024-05-19,357,96,5.0348059942581065,1423,Annoyance,0.7502222148349744,Organization,0.6598,1,1,1
user_6,2024-05-20,478,151,4.346428792118719,5105,Anger,0.8391289308718419,Location,0.9348,1,0,1
user_6,2024-05-21,275,74,5.811285659404402,2176,Fear,0.5267364418664379,Organization,0.7538,1,0,1
user_6,2024-05-22,126,42,6.3500297466490325,9275,Approval,0.06400048137534924,Location,0.6553,1,0,1
user_6,2024-05-23,144,29,8.925998931438347,2971,Optimism,-0.7704422645732596,Location,0.599,0,0,0
user_6,2024-05-24,173,31,7.9434736214693,4214,Neutral,0.08292953946225162,Location,0.5431,1,0,0
user_6,2024-05-25,249,110,7.480815912604281,5573,Admiration,-0.5717774067446215,person,0.679,0,1,0
user_6,2024-05-26,402,117,7.106727263762216,2117,Disgust,0.8249729151809887,person,0.5062,0,1,1
user_6,2024-05-27,301,118,5.535274551148892,5112,Disappointment,0.7962028211859994,Location,0.5613,1,0,1
user_6,2024-05-28,457,179,4.214670411400867,2033,Disappointment,0.9924905379905015,Organization,0.7465,1,0,1
user_6,2024-05-29,366,156,4.189819824192983,9735,Grief,0.7853838597407659,Organization,0.5633,1,0,1
user_7,2024-01-01,265,84,6.37194062661961,3117,Embarrassment,0.022120398532374068,Organization,0.7639,1,0,0
user_7,2024-01-02,187,90,6.034969853223189,14463,Desire,-0.02360032873964164,Organization,0.9476,1,0,0
user_7,2024-01-03,291,100,8.614534762913166,7017,Sadness,0.564624689376089,Organization,0.5869,0,0,1
user_7,2024-01-04,376,137,4.6887209971040615,5538,Remorse,0.9842071117564379,Location,0.5899,1,0,1
user_7,2024-01-05,454,189,4.837389395354926,2382,Remorse,0.5869659440811942,person,0.8106,1,0,1
user_7,2024-01-06,430,96,3.8389859227539707,1459,Annoyance,0.8968861928893689,Organization,0.5697,0,1,1
user_7,2024-01-07,309,128,5.14271605454754,1738,Nervousness,0.505608631541205,Organization,0.6536,1,1,0
user_7,2024-01-08,408,192,4.656592495251231,2466,Disgust,0.8640752139616332,Organization,0.7765,1,0,1
user_7,2024-01-09,398,180,4.292952100582324,5675,Disgust,0.6132290508684646,Organization,0.6776,1,0,1
user_7,2024-01-10,389,132,3.631614932026189,2089,Disgust,0.9268952833983276,Location,0.6358,1,0,1
user_7,2024-01-11,351,159,3.6623664040379063,3444,Remorse,0.7340333059028199,Location,0.912,1,0,1
user_7,2024-01-12,412,92,4.309267021205473,4806,Sadness,0.7936490196598364,person,0.6154,1,0,1
user_7,2024-01-13,338,58,6.304735894297984,1627,Fear,0.3989630210226453,Organization,0.633,1,1,1
user_7,2024-01-14,457,119,3.577529280703252,10069,Disappointment,0.8639471967858084,Organization,0.5933,1,1,1
user_7,2024-01-15,301,97,5.270492019770799,6021,Disgust,0.7750822680567829,Organization,0.6634,1,0,1
user_7,2024-01-16,299,92,5.9240776178325225,3280,Nervousness,0.9253412915462204,Organization,0.8991,1,0,1
user_7,2024-01-17,323,131,5.096282335611409,6471,Remorse,0.5741737905829923,Organization,0.5792,1,0,1
user_7,2024-01-18,528,119,4.75415981377725,6612,Disappointment,0.6646965473893814,person,0.9151,1,0,1
user_7,2024-01-19,454,171,4.8647972856822435,1936,Fear,0.6690139831269682,Organization,0.9403,1,0,1
user_7,2024-01-20,450,113,4.690292409363753,2300,Sadness,0.7710453995738984,Organization,0.4004,1,1,1
user_7,2024-01-21,437,71,6.277751657397131,2237,Optimism,-0.4584820950084137,Location,0.5721,1,1,0
user_7,2024-01-22,244,109,5.812117372267646,7392,Disgust,0.5432090820353364,Organization,0.6928,0,0,0
user_7,2024-01-23,241,56,5.02678674699655,13266,Pride,-0.27382181955118745,person,0.7861,1,0,0
user_7,2024-01-24,98,37,7.304216320448585,10764,Confusion,-0.042007248896350394,person,0.8095,0,0,1
user_7,2024-01-25,156,97,8.218670239841916,10796,Amusement,0.07170279773549054,person,0.5592,1,0,0
user_7,2024-01-26,85,28,8.651806527294433,13811,Love,-0.8604912142870265,Organization,0.5604,0,0,0
user_7,2024-01-27,135,49,9.320152398140735,12393,Amusement,-0.033535310836295296,person,0.869,1,1,0
user_7,2024-01-28,300,59,7.191241812033427,5347,Anger,0.7654327125038712,Organization,0.7613,1,1,0
user_7,2024-01-29,379,107,3.960315439183691,3313,Grief,0.9932314417540604,Location,0.804,1,0,0
user_7,2024-01-30,308,90,4.0861271932055185,1695,Fear,0.9460549843356207,Organization,0.8439,1,0,1
user_7,2024-01-31,420,138,4.335765585864527,1381,Sadness,0.5452880283984081,Organization,0.9155,1,0,0
user_7,2024-02-01,430,100,4.764015679693916,1652,Disgust,0.7786694241664354,Organization,0.933,1,0,1
user_7,2024-02-02,473,161,4.583751983707029,2547,Disgust,0.37941916597502534,Location,0.6525,1,0,1
user_7,2024-02-03,361,111,4.380423327155739,1785,Grief,0.7514716426027951,Organization,0.6409,1,1,1
user_7,2024-02-04,543,172,4.030042997307582,5565,Annoyance,0.8329008670032,person,0.8095,1,1,1
user_7,2024-02-05,375,115,5.164156002711724,3305,Anger,0.3405767465388433,Organization,0.5539,0,0,0
user_7,2024-02-06,499,186,6.074752450353079,5807,Disappointment,0.8779260309721573,person,0.6638,0,0,1
user_7,2024-02-07,439,211,4.063611301260176,3621,Fear,0.5879013868379612,Organization,0.5864,1,0,1
